Job Number,Operation Number,Machine Number,Operation Time,Start Time
19,194,430,10,139374
19,195,499,17,139384
19,196,4,18,139401
19,197,234,4,139419
19,198,467,1,139423
19,199,9,15,139424
19,200,486,17,139439
19,201,30,16,139456
19,202,158,20,139472
19,203,450,15,139492
19,204,477,3,139507
19,205,312,18,139510
19,206,351,21,139528
19,207,343,15,139549
19,208,276,5,139564
19,209,219,29,139569
19,210,441,29,139598
19,211,315,27,139627
19,212,156,25,139654
19,213,405,16,139679
19,214,185,2,139695
19,215,199,11,139697
19,216,388,7,139708
19,217,211,14,139715
19,218,378,16,139729
19,219,146,12,139745
19,220,221,16,139757
19,221,167,6,139773
19,222,410,2,139779
19,223,274,19,139781
19,224,340,29,139800
19,225,344,9,139829
19,226,98,7,139838
19,227,293,9,139845
19,228,170,17,139854
19,229,107,1,139871
19,230,208,23,139872
19,231,393,18,139895
19,232,192,21,139913
19,233,72,16,139934
19,234,326,17,139950
19,235,11,7,139967
19,236,256,1,139974
19,237,387,14,139975
19,238,157,29,139989
19,239,254,13,140018
19,240,168,26,140031
19,241,179,1,140057
19,242,73,14,140058
19,243,384,28,140072
19,244,451,6,140100
19,245,68,7,140106
19,246,496,18,140113
19,247,497,12,140131
19,248,188,18,140143
19,249,449,27,140161
19,250,334,27,140188
19,251,493,2,140215
19,252,471,21,140217
19,253,35,24,140238
19,254,213,23,140262
19,255,59,12,140285
19,256,128,27,140297
19,257,397,8,140324
19,258,51,3,140332
19,259,318,28,140335
19,260,409,24,140363
19,261,359,26,140387
19,262,153,14,140413
19,263,175,8,140427
19,264,301,4,140435
19,265,236,1,140439
19,266,34,16,140440
19,267,354,22,140456
19,268,323,27,140478
19,269,130,21,140505
19,270,328,29,140526
19,271,95,1,140555
19,272,422,9,140556
19,273,306,17,140565
19,274,215,25,140582
19,275,100,24,140607
19,276,377,16,140631
19,277,475,30,140647
19,278,171,1,140677
19,279,421,13,140678
19,280,273,5,140691
19,281,78,14,140696
19,282,193,3,140710
19,283,279,19,140713
19,284,271,5,140732
19,285,166,1,140737
19,286,463,22,140738
19,287,22,6,140760
19,288,498,9,140766
19,289,353,14,140775
19,290,13,16,140789
19,291,217,27,140805
19,292,125,6,140832
19,293,432,3,140838
19,294,423,11,140841
19,295,114,24,140852
19,296,415,29,140876
19,297,44,19,140905
19,298,446,2,140924
19,299,210,19,140926
19,300,456,13,140945
19,301,302,15,140958
19,302,16,27,140973
19,303,431,25,141000
19,304,155,10,141025
19,305,145,18,141035
19,306,310,15,141053
19,307,298,1,141068
19,308,103,18,141069
19,309,355,17,141087
19,310,295,12,141104
19,311,320,8,141116
19,312,115,2,141124
19,313,246,7,141126
19,314,411,29,141133
19,315,349,7,141162
19,316,253,26,141169
19,317,485,3,141195
19,318,224,24,141198
19,319,260,29,141222
19,320,383,29,141251
19,321,481,3,141280
19,322,56,19,141283
19,323,352,4,141302
19,324,482,15,141306
19,325,31,25,141321
19,326,87,15,141346
19,327,414,7,141361
19,328,184,14,141368
19,329,358,6,141382
19,330,395,5,141388
19,331,235,26,141393
19,332,182,30,141419
19,333,12,17,141449
19,334,428,2,141466
19,335,204,12,141468
19,336,111,7,141480
19,337,47,28,141487
19,338,322,10,141515
19,339,123,17,141525
19,340,345,18,141542
19,341,469,26,141560
19,342,61,24,141586
19,343,45,30,141610
19,344,261,14,141640
19,345,350,19,141654
19,346,390,18,141673
19,347,321,3,141691
19,348,64,2,141694
19,349,33,8,141696
19,350,255,16,141704
19,351,104,8,141720
19,352,29,19,141728
19,353,89,5,141747
19,354,491,17,141752
19,355,480,9,141769
19,356,149,1,141778
19,357,364,14,141779
19,358,325,3,141793
19,359,53,2,141796
19,360,327,26,141798
19,361,183,11,141824
19,362,152,22,141835
19,363,173,23,141857
19,364,303,25,141880
19,365,36,22,141905
19,366,374,12,141927
19,367,309,7,141939
19,368,8,22,141946
19,369,230,19,141968
19,370,0,21,141987
19,371,75,23,142008
19,372,218,27,142031
19,373,389,29,142058
19,374,190,24,142087
19,375,247,27,142111
19,376,269,3,142138
19,377,97,28,142141
19,378,268,3,142169
19,379,363,22,142172
19,380,252,2,142194
19,381,91,18,142196
19,382,455,2,142214
19,383,27,12,142216
19,384,163,1,142228
19,385,443,13,142229
19,386,181,13,142242
19,387,396,25,142255
19,388,96,27,142280
19,389,110,3,142307
19,390,92,23,142310
19,391,84,9,142333
19,392,427,7,142342
19,393,373,7,142349
19,394,80,1,142356
19,395,287,23,142357
19,396,195,10,142380
19,397,347,10,142390
19,398,93,25,142400
19,399,85,16,142425
19,400,314,29,142441
19,401,131,16,142470
19,402,402,14,142486
19,403,251,23,142500
19,404,262,22,142523
19,405,336,18,142545
19,406,337,15,142563
19,407,191,25,142578
19,408,304,22,142603
19,409,77,18,142625
19,410,151,25,142643
19,411,296,25,142668
19,412,62,10,142693
19,413,137,20,142703
19,414,108,19,142723
19,415,5,12,142742
19,416,226,24,142754
19,417,200,1,142778
19,418,265,20,142779
19,419,142,9,142799
19,420,453,3,142808
19,421,90,30,142811
19,422,406,20,142841
19,423,41,12,142861
19,424,76,22,142873
19,425,317,11,142895
19,426,116,26,142906
19,427,460,19,142932
19,428,207,5,142951
19,429,332,29,142956
19,430,379,14,142985
19,431,2,1,142999
19,432,412,11,143000
19,433,99,19,143011
19,434,112,18,143030
19,435,42,5,143048
19,436,17,15,143053
19,437,46,11,143068
19,438,172,22,143079
19,439,202,23,143101
19,440,94,26,143124
19,441,419,4,143150
19,442,489,14,143154
19,443,425,18,143168
19,444,292,18,143186
19,445,196,4,143204
19,446,476,13,143208
19,447,436,8,143221
19,448,19,22,143229
19,449,294,15,143251
19,450,360,27,143266
19,451,376,18,143293
19,452,368,13,143311
19,453,487,3,143324
19,454,319,13,143327
19,455,437,3,143340
19,456,32,20,143343
19,457,407,5,143363
19,458,203,4,143368
19,459,43,21,143372
19,460,448,26,143393
19,461,288,1,143419
19,462,141,8,143420
19,463,23,22,143428
19,464,140,20,143450
19,465,282,15,143470
19,466,330,7,143485
19,467,39,17,143492
19,468,285,10,143509
19,469,187,22,143519
19,470,229,4,143541
19,471,147,22,143545
19,472,264,9,143567
19,473,385,14,143576
19,474,120,9,143590
19,475,333,29,143599
19,476,404,18,143628
19,477,416,12,143646
19,478,60,23,143658
19,479,10,30,143681
19,480,132,4,143711
19,481,375,24,143715
19,482,88,17,143739
19,483,386,1,143756
19,484,3,5,143757
19,485,408,21,143762
19,486,464,9,143783
19,487,297,22,143792
19,488,117,30,143814
19,489,263,23,143844
19,490,14,6,143867
19,491,126,16,143873
19,492,357,7,143889
19,493,403,29,143896
19,494,113,19,143925
19,495,225,14,143944
19,496,369,5,143958
19,497,37,8,143963
19,498,176,8,143971
19,499,81,16,143979
20,0,173,25,141880
20,1,19,11,143251
20,2,298,5,143262
20,3,358,15,143267
20,4,360,6,143293
20,5,261,26,143299
20,6,244,10,143325
20,7,195,10,143335
20,8,184,5,143345
20,9,45,5,143350
20,10,274,25,143355
20,11,424,29,143380
20,12,347,18,143409
20,13,127,29,143427
20,14,54,16,143456
20,15,75,2,143472
20,16,109,27,143474
20,17,18,10,143501
20,18,254,8,143511
20,19,332,14,143519
20,20,413,30,143533
20,21,39,20,143563
20,22,164,30,143583
20,23,217,25,143613
20,24,116,20,143638
20,25,187,11,143658
20,26,52,26,143669
20,27,330,21,143695
20,28,9,26,143716
20,29,141,12,143742
20,30,129,5,143754
20,31,157,9,143759
20,32,368,29,143768
20,33,206,6,143797
20,34,362,7,143803
20,35,309,6,143810
20,36,240,20,143816
20,37,82,13,143836
20,38,355,27,143849
20,39,382,16,143876
20,40,163,7,143892
20,41,444,26,143899
20,42,463,9,143925
20,43,215,14,143934
20,44,283,12,143948
20,45,290,13,143960
20,46,387,25,143973
20,47,484,21,143998
20,48,6,2,144019
20,49,42,8,144021
20,50,323,20,144029
20,51,180,17,144049
20,52,204,15,144066
20,53,286,26,144081
20,54,235,1,144107
20,55,455,23,144108
20,56,482,24,144131
20,57,3,7,144155
20,58,200,4,144162
20,59,421,25,144166
20,60,429,28,144191
20,61,30,29,144219
20,62,90,19,144248
20,63,337,14,144267
20,64,172,26,144281
20,65,231,3,144307
20,66,426,22,144310
20,67,265,11,144332
20,68,471,30,144343
20,69,88,10,144373
20,70,280,6,144383
20,71,124,9,144389
20,72,378,25,144398
20,73,398,14,144423
20,74,144,8,144437
20,75,33,21,144445
20,76,400,3,144466
20,77,194,28,144469
20,78,495,11,144497
20,79,335,13,144508
20,80,145,20,144521
20,81,453,17,144541
20,82,427,1,144558
20,83,38,11,144559
20,84,459,12,144570
20,85,345,16,144582
20,86,14,2,144598
20,87,56,3,144600
20,88,351,5,144603
20,89,193,30,144608
20,90,136,8,144638
20,91,23,14,144646
20,92,146,25,144660
20,93,257,27,144685
20,94,5,9,144712
20,95,269,20,144721
20,96,121,3,144741
20,97,307,8,144744
20,98,315,18,144752
20,99,135,21,144770
20,100,293,1,144791
20,101,220,13,144792
20,102,232,6,144805
20,103,96,19,144811
20,104,245,19,144830
20,105,343,29,144849
20,106,339,13,144878
20,107,325,1,144891
20,108,333,24,144892
20,109,384,27,144916
20,110,2,8,144943
20,111,67,11,144951
20,112,207,1,144962
20,113,225,16,144963
20,114,344,7,144979
20,115,373,19,144986
20,116,104,28,145005
20,117,338,5,145033
20,118,99,25,145038
20,119,417,14,145063
20,120,49,7,145077
20,121,311,28,145084
20,122,281,23,145112
20,123,0,13,145135
20,124,63,26,145148
20,125,156,7,145174
20,126,441,5,145181
20,127,248,23,145186
20,128,448,1,145209
20,129,108,24,145210
20,130,48,14,145234
20,131,389,26,145248
20,132,454,10,145274
20,133,158,17,145284
20,134,267,11,145301
20,135,143,13,145312
20,136,474,19,145325
20,137,436,8,145344
20,138,122,11,145352
20,139,271,16,145363
20,140,464,3,145379
20,141,494,6,145382
20,142,467,30,145388
20,143,410,20,145418
20,144,391,3,145438
20,145,214,27,145441
20,146,21,27,145468
20,147,57,6,145495
20,148,74,30,145501
20,149,446,10,145531
20,150,238,8,145541
20,151,445,23,145549
20,152,346,25,145572
20,153,20,25,145597
20,154,272,17,145622
20,155,249,17,145639
20,156,414,11,145656
20,157,171,21,145667
20,158,191,10,145688
20,159,29,18,145698
20,160,95,12,145716
20,161,83,3,145728
20,162,409,12,145731
20,163,349,23,145743
20,164,255,13,145766
20,165,430,20,145779
20,166,277,6,145799
20,167,485,23,145805
20,168,433,9,145828
20,169,253,6,145837
20,170,35,18,145843
20,171,159,15,145861
20,172,102,24,145876
20,173,370,12,145900
20,174,101,8,145912
20,175,357,7,145920
20,176,78,21,145927
20,177,89,2,145948
20,178,105,22,145950
20,179,62,25,145972
20,180,296,30,145997
20,181,236,1,146027
20,182,229,6,146028
20,183,435,6,146034
20,184,416,18,146040
20,185,397,11,146058
20,186,218,14,146069
20,187,66,13,146083
20,188,385,5,146096
20,189,374,1,146101
20,190,182,14,146102
20,191,226,9,146116
20,192,301,16,146125
20,193,319,20,146141
20,194,270,17,146161
20,195,295,2,146178
20,196,476,26,146180
20,197,185,14,146206
20,198,262,1,146220
20,199,284,15,146221
20,200,250,27,146236
20,201,377,3,146263
20,202,419,22,146266
20,203,439,8,146288
20,204,213,30,146296
20,205,24,13,146326
20,206,126,20,146339
20,207,174,29,146359
20,208,154,28,146388
20,209,499,29,146416
20,210,491,22,146445
20,211,230,11,146467
20,212,65,3,146478
20,213,137,8,146481
20,214,490,13,146489
20,215,342,10,146502
20,216,13,24,146512
20,217,302,23,146536
20,218,46,30,146559
20,219,11,4,146589
20,220,72,1,146593
20,221,451,11,146594
20,222,188,7,146605
20,223,43,19,146612
20,224,209,28,146631
20,225,70,15,146659
20,226,375,5,146674
20,227,166,23,146679
20,228,118,4,146702
20,229,142,17,146706
20,230,329,28,146723
20,231,58,19,146751
20,232,388,21,146770
20,233,479,14,146791
20,234,260,26,146805
20,235,356,6,146831
20,236,41,20,146837
20,237,128,1,146857
20,238,487,14,146858
20,239,443,9,146872
20,240,50,3,146881
20,241,432,4,146884
20,242,210,19,146888
20,243,115,26,146907
20,244,489,4,146933
20,245,98,13,146937
20,246,279,2,146950
20,247,138,6,146952
20,248,120,2,146958
20,249,408,15,146960
20,250,7,23,146975
20,251,147,23,146998
20,252,288,7,147021
20,253,86,17,147028
20,254,201,3,147045
20,255,92,17,147048
20,256,425,25,147065
20,257,85,8,147090
20,258,292,20,147098
20,259,107,7,147118
20,260,150,28,147125
20,261,4,3,147153
20,262,359,16,147156
20,263,411,6,147172
20,264,282,6,147178
20,265,197,29,147184
20,266,149,8,147213
20,267,428,13,147221
20,268,395,25,147234
20,269,27,17,147259
20,270,179,23,147276
20,271,473,21,147299
20,272,273,7,147320
20,273,97,11,147327
20,274,68,8,147338
20,275,287,19,147346
20,276,486,13,147365
20,277,123,20,147378
20,278,317,1,147398
20,279,438,3,147399
20,280,341,3,147402
20,281,251,7,147405
20,282,110,26,147412
20,283,234,29,147438
20,284,440,8,147467
20,285,80,28,147475
20,286,130,23,147503
20,287,189,18,147526
20,288,81,28,147544
20,289,25,18,147572
20,290,304,9,147590
20,291,233,15,147599
20,292,223,23,147614
20,293,111,9,147637
20,294,488,15,147646
20,295,228,20,147661
20,296,460,17,147681
20,297,242,29,147698
20,298,324,16,147727
20,299,227,16,147743
20,300,153,6,147759
20,301,380,3,147765
20,302,134,23,147768
20,303,17,30,147791
20,304,364,2,147821
20,305,458,4,147823
20,306,497,7,147827
20,307,478,8,147834
20,308,481,3,147842
20,309,480,2,147845
20,310,36,22,147847
20,311,106,18,147869
20,312,91,21,147887
20,313,64,16,147908
20,314,367,22,147924
20,315,208,10,147946
20,316,393,17,147956
20,317,399,3,147973
20,318,148,2,147976
20,319,423,29,147978
20,320,239,6,148007
20,321,442,23,148013
20,322,406,6,148036
20,323,313,7,148042
20,324,469,29,148049
20,325,450,5,148078
20,326,318,16,148083
20,327,434,7,148099
20,328,170,1,148106
20,329,211,26,148107
20,330,461,8,148133
20,331,117,20,148141
20,332,331,29,148161
20,333,76,4,148190
20,334,162,25,148194
20,335,60,7,148219
20,336,40,4,148226
20,337,31,25,148230
20,338,219,12,148255
20,339,205,19,148267
20,340,216,11,148286
20,341,177,17,148297
20,342,381,20,148314
20,343,297,8,148334
20,344,22,16,148342
20,345,415,24,148358
20,346,320,25,148382
20,347,300,29,148407
20,348,306,10,148436
20,349,84,12,148446
20,350,258,18,148458
20,351,221,22,148476
20,352,396,7,148498
20,353,53,2,148505
20,354,327,11,148507
20,355,181,27,148518
20,356,447,8,148545
20,357,316,2,148553
20,358,73,5,148555
20,359,202,30,148560
20,360,294,20,148590
20,361,192,5,148610
20,362,328,5,148615
20,363,322,13,148620
20,364,183,24,148633
20,365,475,29,148657
20,366,366,23,148686
20,367,310,1,148709
20,368,418,18,148710
20,369,470,2,148728
20,370,401,15,148730
20,371,299,23,148745
20,372,12,1,148768
20,373,264,13,148769
20,374,175,3,148782
20,375,94,28,148785
20,376,203,13,148813
20,377,403,15,148826
20,378,305,13,148841
20,379,256,30,148854
20,380,498,30,148884
20,381,352,26,148914
20,382,353,29,148940
20,383,51,2,148969
20,384,456,7,148971
20,385,285,21,148978
20,386,28,15,148999
20,387,303,22,149014
20,388,132,24,149036
20,389,314,29,149060
20,390,379,4,149089
20,391,10,13,149093
20,392,237,20,149106
20,393,348,3,149126
20,394,422,26,149129
20,395,79,5,149155
20,396,308,20,149160
20,397,437,4,149180
20,398,32,23,149184
20,399,243,5,149207
20,400,390,29,149212
20,401,376,6,149241
20,402,190,19,149247
20,403,241,11,149266
20,404,186,17,149277
20,405,266,30,149294
20,406,466,25,149324
20,407,44,5,149349
20,408,47,29,149354
20,409,278,1,149383
20,410,119,23,149384
20,411,326,27,149407
20,412,160,27,149434
20,413,477,11,149461
20,414,176,17,149472
20,415,407,17,149489
20,416,139,1,149506
20,417,334,25,149507
20,418,276,21,149532
20,419,1,30,149553
20,420,354,3,149583
20,421,372,24,149586
20,422,199,24,149610
20,423,247,25,149634
20,424,113,4,149659
20,425,369,16,149663
20,426,114,29,149679
20,427,55,11,149708
20,428,196,4,149719
20,429,178,10,149723
20,430,336,20,149733
20,431,151,16,149753
20,432,472,17,149769
20,433,222,19,149786
20,434,167,27,149805
20,435,402,7,149832
20,436,71,22,149839
20,437,404,20,149861
20,438,263,13,149881
20,439,8,2,149894
20,440,161,27,149896
20,441,386,25,149923
20,442,112,7,149948
20,443,412,21,149955
20,444,165,30,149976
20,445,16,11,150006
20,446,340,25,150017
20,447,405,14,150042
20,448,131,30,150056
20,449,392,8,150086
20,450,457,24,150094
20,451,312,12,150118
20,452,449,17,150130
20,453,383,13,150147
20,454,361,23,150160
20,455,452,21,150183
20,456,93,13,150204
20,457,350,11,150217
20,458,246,20,150228
20,459,492,11,150248
20,460,155,2,150259
20,461,431,26,150261
20,462,125,2,150287
20,463,168,13,150289
20,464,26,27,150302
20,465,496,27,150329
20,466,100,9,150356
20,467,15,29,150365
20,468,61,13,150394
20,469,394,13,150407
20,470,59,2,150420
20,471,289,9,150422
20,472,87,29,150431
20,473,291,29,150460
20,474,483,11,150489
20,475,363,5,150500
20,476,371,2,150505
20,477,212,4,150507
20,478,152,16,150511
20,479,259,19,150527
20,480,365,12,150546
20,481,69,18,150558
20,482,169,27,150576
20,483,34,29,150603
20,484,268,30,150632
20,485,420,28,150662
20,486,462,13,150690
20,487,133,27,150703
20,488,140,10,150730
20,489,465,20,150740
20,490,77,11,150760
20,491,321,18,150771
20,492,37,3,150789
20,493,224,29,150792
20,494,493,2,150821
20,495,275,16,150823
20,496,468,22,150839
20,497,252,2,150861
20,498,198,29,150863
20,499,103,30,150892
21,0,318,27,148099
21,1,128,5,146858
21,2,416,7,146863
21,3,402,7,149839
21,4,173,20,149846
21,5,270,27,149866
21,6,432,7,149893
21,7,232,26,149900
21,8,355,18,149926
21,9,420,10,150690
21,10,460,6,150700
21,11,97,17,150706
21,12,346,13,150723
21,13,434,25,150736
21,14,222,27,150761
21,15,359,15,150788
21,16,17,16,150803
21,17,204,9,150819
21,18,211,11,150828
21,19,369,17,150839
21,20,145,10,150856
21,21,323,8,150866
21,22,195,7,150874
21,23,339,20,150881
21,24,107,11,150901
21,25,141,26,150912
21,26,382,13,150938
21,27,372,7,150951
21,28,117,7,150958
21,29,142,3,150965
21,30,373,14,150968
21,31,482,12,150982
21,32,485,5,150994
21,33,352,1,150999
21,34,56,14,151000
21,35,98,26,151014
21,36,447,28,151040
21,37,193,27,151068
21,38,108,16,151095
21,39,48,26,151111
21,40,459,19,151137
21,41,338,28,151156
21,42,456,18,151184
21,43,112,27,151202
21,44,227,7,151229
21,45,299,4,151236
21,46,151,3,151240
21,47,467,21,151243
21,48,486,19,151264
21,49,368,25,151283
21,50,7,20,151308
21,51,59,18,151328
21,52,175,9,151346
21,53,45,26,151355
21,54,327,11,151381
21,55,18,2,151392
21,56,63,1,151394
21,57,469,6,151395
21,58,436,8,151401
21,59,297,12,151409
21,60,410,28,151421
21,61,313,21,151449
21,62,184,7,151470
21,63,426,18,151477
21,64,196,24,151495
21,65,199,19,151519
21,66,358,10,151538
21,67,15,22,151548
21,68,149,27,151570
21,69,179,21,151597
21,70,283,15,151618
21,71,206,9,151633
21,72,70,26,151642
21,73,301,20,151668
21,74,188,11,151688
21,75,72,20,151699
21,76,52,1,151719
21,77,477,7,151720
21,78,430,25,151727
21,79,407,4,151752
21,80,404,25,151756
21,81,119,9,151781
21,82,370,2,151790
21,83,99,6,151792
21,84,267,3,151798
21,85,273,2,151801
21,86,240,27,151803
21,87,487,17,151830
21,88,61,12,151847
21,89,450,28,151859
21,90,121,3,151887
21,91,268,24,151890
21,92,364,24,151914
21,93,4,27,151938
21,94,95,10,151965
21,95,87,26,151975
21,96,236,21,152001
21,97,398,13,152022
21,98,435,13,152035
21,99,366,9,152048
21,100,156,10,152057
21,101,92,22,152067
21,102,493,26,152089
21,103,254,23,152115
21,104,10,14,152138
21,105,180,2,152152
21,106,335,10,152154
21,107,34,10,152164
21,108,66,16,152174
21,109,324,18,152190
21,110,329,5,152208
21,111,19,13,152213
21,112,266,15,152226
21,113,22,24,152241
21,114,287,9,152265
21,115,319,22,152274
21,116,392,8,152296
21,117,143,1,152304
21,118,305,13,152305
21,119,264,20,152318
21,120,473,28,152338
21,121,234,8,152366
21,122,209,27,152374
21,123,413,7,152401
21,124,332,22,152408
21,125,294,1,152430
21,126,185,11,152431
21,127,296,2,152442
21,128,314,12,152444
21,129,210,3,152456
21,130,134,5,152459
21,131,349,22,152464
21,132,442,10,152486
21,133,191,25,152496
21,134,174,16,152521
21,135,20,6,152537
21,136,64,8,152543
21,137,393,29,152551
21,138,182,1,152580
21,139,1,18,152581
21,140,125,3,152599
21,141,51,22,152602
21,142,241,10,152624
21,143,6,4,152634
21,144,437,16,152638
21,145,80,8,152654
21,146,284,25,152662
21,147,378,6,152687
21,148,497,3,152693
21,149,322,10,152696
21,150,91,8,152706
21,151,186,29,152714
21,152,320,15,152743
21,153,481,28,152758
21,154,345,10,152786
21,155,116,14,152796
21,156,295,26,152810
21,157,220,14,152836
21,158,214,13,152850
21,159,30,28,152863
21,160,78,30,152891
21,161,499,11,152921
21,162,84,22,152932
21,163,455,10,152954
21,164,139,29,152964
21,165,275,10,152993
21,166,286,9,153003
21,167,427,16,153012
21,168,438,21,153028
21,169,281,2,153049
21,170,342,13,153051
21,171,449,2,153064
21,172,201,13,153066
21,173,14,8,153079
21,174,479,19,153087
21,175,122,27,153106
21,176,28,17,153133
21,177,79,24,153150
21,178,356,1,153174
21,179,83,29,153175
21,180,171,29,153204
21,181,471,1,153233
21,182,431,7,153234
21,183,118,8,153241
21,184,263,28,153249
21,185,484,19,153277
21,186,344,29,153296
21,187,9,20,153325
21,188,423,13,153345
21,189,466,21,153358
21,190,252,6,153379
21,191,488,16,153385
21,192,384,2,153401
21,193,5,21,153403
21,194,137,15,153424
21,195,172,13,153439
21,196,203,24,153452
21,197,269,10,153476
21,198,27,1,153486
21,199,93,1,153487
21,200,480,12,153488
21,201,351,4,153500
21,202,279,8,153504
21,203,274,14,153512
21,204,425,13,153526
21,205,498,4,153539
21,206,293,18,153543
21,207,468,9,153561
21,208,100,2,153570
21,209,271,9,153572
21,210,212,28,153581
21,211,165,13,153609
21,212,42,27,153622
21,213,331,7,153649
21,214,37,28,153656
21,215,105,14,153684
21,216,365,19,153698
21,217,57,14,153717
21,218,16,10,153731
21,219,177,22,153741
21,220,245,3,153763
21,221,235,1,153766
21,222,446,28,153767
21,223,448,18,153795
21,224,75,29,153813
21,225,421,27,153842
21,226,111,21,153869
21,227,187,3,153890
21,228,71,5,153893
21,229,441,17,153898
21,230,197,4,153915
21,231,192,20,153919
21,232,86,25,153939
21,233,225,17,153964
21,234,233,27,153981
21,235,36,21,154008
21,236,12,11,154029
21,237,389,29,154040
21,238,46,29,154069
21,239,40,12,154098
21,240,251,10,154110
21,241,237,15,154120
21,242,202,12,154135
21,243,101,16,154147
21,244,316,24,154163
21,245,315,21,154187
21,246,259,19,154208
21,247,439,14,154227
21,248,130,25,154241
21,249,282,4,154266
21,250,239,13,154270
21,251,415,1,154283
21,252,401,23,154284
21,253,94,21,154307
21,254,24,13,154328
21,255,472,24,154341
21,256,302,8,154365
21,257,292,13,154373
21,258,150,20,154386
21,259,166,21,154406
21,260,169,21,154427
21,261,29,19,154448
21,262,419,4,154467
21,263,115,24,154471
21,264,65,17,154495
21,265,3,11,154512
21,266,424,20,154523
21,267,277,27,154543
21,268,272,23,154570
21,269,396,18,154593
21,270,250,13,154611
21,271,152,23,154624
21,272,47,3,154647
21,273,307,9,154650
21,274,33,10,154659
21,275,363,13,154669
21,276,444,29,154682
21,277,96,27,154711
21,278,138,24,154738
21,279,298,2,154762
21,280,317,23,154764
21,281,127,5,154787
21,282,433,20,154792
21,283,129,5,154812
21,284,0,28,154817
21,285,69,27,154845
21,286,159,19,154872
21,287,178,28,154891
21,288,126,27,154919
21,289,278,10,154946
21,290,253,9,154956
21,291,490,29,154965
21,292,62,30,154994
21,293,354,8,155024
21,294,228,25,155032
21,295,102,9,155057
21,296,231,18,155066
21,297,8,27,155084
21,298,465,18,155111
21,299,348,8,155129
21,300,183,30,155137
21,301,463,19,155167
21,302,198,23,155186
21,303,496,4,155209
21,304,457,17,155213
21,305,85,11,155230
21,306,190,28,155241
21,307,494,14,155269
21,308,157,9,155283
21,309,333,12,155292
21,310,77,3,155304
21,311,303,20,155307
21,312,405,6,155327
21,313,440,21,155333
21,314,168,27,155354
21,315,136,8,155381
21,316,325,23,155389
21,317,221,25,155412
21,318,489,7,155437
21,319,133,28,155444
21,320,394,26,155472
21,321,300,15,155498
21,322,258,22,155513
21,323,291,9,155535
21,324,417,19,155544
21,325,257,27,155563
21,326,400,11,155590
21,327,144,9,155601
21,328,453,17,155610
21,329,82,10,155627
21,330,495,11,155637
21,331,262,7,155648
21,332,357,20,155655
21,333,256,5,155675
21,334,350,27,155680
21,335,458,11,155707
21,336,414,11,155718
21,337,376,26,155729
21,338,395,16,155755
21,339,216,2,155771
21,340,155,20,155773
21,341,140,3,155793
21,342,288,13,155796
21,343,341,12,155809
21,344,113,25,155821
21,345,44,23,155846
21,346,304,23,155869
21,347,88,28,155892
21,348,110,7,155920
21,349,181,14,155927
21,350,200,15,155941
21,351,167,2,155956
21,352,360,28,155958
21,353,189,13,155986
21,354,238,17,155999
21,355,76,23,156016
21,356,391,23,156039
21,357,476,8,156062
21,358,362,7,156070
21,359,154,21,156077
21,360,388,30,156098
21,361,474,15,156128
21,362,90,20,156143
21,363,478,26,156163
21,364,443,2,156189
21,365,123,12,156191
21,366,38,8,156203
21,367,330,7,156211
21,368,223,30,156218
21,369,109,3,156248
21,370,67,6,156251
21,371,428,29,156257
21,372,375,27,156286
21,373,337,6,156313
21,374,104,24,156319
21,375,13,16,156343
21,376,160,8,156359
21,377,32,14,156367
21,378,385,20,156381
21,379,124,1,156401
21,380,390,18,156402
21,381,309,5,156420
21,382,106,16,156425
21,383,89,8,156441
21,384,55,19,156449
21,385,217,28,156468
21,386,462,2,156496
21,387,383,24,156498
21,388,11,16,156522
21,389,321,15,156538
21,390,475,27,156553
21,391,464,9,156580
21,392,50,22,156589
21,393,386,22,156611
21,394,229,3,156633
21,395,23,4,156636
21,396,326,17,156640
21,397,148,21,156657
21,398,60,18,156678
21,399,418,22,156696
21,400,226,4,156718
21,401,43,20,156722
21,402,470,28,156742
21,403,213,19,156770
21,404,411,12,156789
21,405,132,12,156801
21,406,310,30,156813
21,407,371,12,156843
21,408,2,12,156855
21,409,361,6,156867
21,410,492,11,156873
21,411,53,22,156884
21,412,461,23,156906
21,413,81,24,156929
21,414,276,17,156953
21,415,249,4,156970
21,416,164,28,156974
21,417,49,22,157002
21,418,247,21,157024
21,419,403,3,157045
21,420,412,30,157048
21,421,163,25,157078
21,422,246,1,157103
21,423,261,9,157104
21,424,242,10,157113
21,425,454,11,157123
21,426,377,15,157134
21,427,265,7,157149
21,428,131,8,157156
21,429,158,7,157164
21,430,408,1,157171
21,431,483,27,157172
21,432,39,21,157199
21,433,491,12,157220
21,434,353,28,157232
21,435,73,3,157260
21,436,31,3,157263
21,437,380,1,157266
21,438,306,5,157267
21,439,230,8,157272
21,440,381,18,157280
21,441,406,18,157298
21,442,161,9,157316
21,443,374,18,157325
21,444,25,30,157343
21,445,379,16,157373
21,446,343,16,157389
21,447,224,20,157405
21,448,312,12,157425
21,449,399,4,157437
21,450,153,4,157441
21,451,218,28,157445
21,452,334,12,157473
21,453,367,25,157485
21,454,429,29,157510
21,455,289,16,157539
21,456,445,5,157555
21,457,452,22,157560
21,458,328,24,157582
21,459,280,13,157606
21,460,68,24,157619
21,461,285,8,157643
21,462,308,5,157651
21,463,244,4,157656
